4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775746e+08,4.8767801546775752e+08,4.8655175765926647e+08,4.8526449651229632e+08,4.8406736543465388e+08,4.8286381542361939e+08,4.8166026541258466e+08,4.8045671540155011e+08,4.7925316539051557e+08,4.7804961537948102e+08,4.7684606536844647e+08,4.7564251535741186e+08,4.7443896534637737e+08,4.7323541533534265e+08,4.7203186532430816e+08,4.7082831531327367e+08,4.6962476530223906e+08,4.6842121529120445e+08,4.6721766528016984e+08,4.6601411526913536e+08,4.6481056525810069e+08,4.6360701524706614e+08,4.6240346523603165e+08,4.6119991522499704e+08,4.5999636521396255e+08,4.5879281520292795e+08,4.5758926519189328e+08,4.5638571518085873e+08,4.5518216516982418e+08,4.5397861515878940e+08,4.5277506514775503e+08,4.5157151513672042e+08,4.5036796512568593e+08,4.4916441511465120e+08,4.4796086510361671e+08,4.4675731509258223e+08,4.4555376508154756e+08,4.4435021507051301e+08,4.4314666505947852e+08,4.4194311504844391e+08,4.4073956503740931e+08,4.3953601502637482e+08,4.3833246501534009e+08,4.3712891500430560e+08,4.3592536499327099e+08,4.3472181498223650e+08,4.3351826497120190e+08,4.3231471496016741e+08,4.3111116494913280e+08,4.2990761493809819e+08,4.2870406492706358e+08,4.2750051491602904e+08,4.2629696490499443e+08,4.2509341489395988e+08,4.2388986488292533e+08,4.2268631487189078e+08,4.2148276486085606e+08,4.2027921484982157e+08,4.1907566483878708e+08,4.1787211482775235e+08,4.1666856481671786e+08,4.1546501480568337e+08
4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775746e+08,4.8767801546775752e+08,4.8655175765926647e+08,4.8526449651229632e+08,4.8406736543465388e+08,4.8286381542361939e+08,4.8166026541258466e+08,4.8045671540155011e+08,4.7925316539051557e+08,4.7804961537948102e+08,4.7684606536844647e+08,4.7564251535741186e+08,4.7443896534637737e+08,4.7323541533534265e+08,4.7203186532430816e+08,4.7082831531327367e+08,4.6962476530223906e+08,4.6842121529120445e+08,4.6721766528016984e+08,4.6601411526913536e+08,4.6481056525810069e+08,4.6360701524706614e+08,4.6240346523603165e+08,4.6119991522499704e+08,4.5999636521396255e+08,4.5879281520292795e+08,4.5758926519189328e+08,4.5638571518085873e+08,4.5518216516982418e+08,4.5397861515878940e+08,4.5277506514775503e+08,4.5157151513672042e+08,4.5036796512568593e+08,4.4916441511465120e+08,4.4796086510361671e+08,4.4675731509258223e+08,4.4555376508154756e+08,4.4435021507051301e+08,4.4314666505947852e+08,4.4194311504844391e+08,4.4073956503740931e+08,4.3953601502637482e+08,4.3833246501534009e+08,4.3712891500430560e+08,4.3592536499327099e+08,4.3472181498223650e+08,4.3351826497120190e+08,4.3231471496016741e+08,4.3111116494913280e+08,4.2990761493809819e+08,4.2870406492706358e+08,4.2750051491602904e+08,4.2629696490499443e+08,4.2509341489395988e+08,4.2388986488292533e+08,4.2268631487189078e+08,4.2148276486085606e+08,4.2027921484982157e+08,4.1907566483878708e+08,4.1787211482775235e+08,4.1666856481671786e+08,4.1546501480568337e+08
4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775746e+08,4.8767801546775752e+08,4.8655175765926647e+08,4.8526449651229632e+08,4.8406736543465388e+08,4.8286381542361939e+08,4.8166026541258466e+08,4.8045671540155011e+08,4.7925316539051557e+08,4.7804961537948102e+08,4.7684606536844647e+08,4.7564251535741186e+08,4.7443896534637737e+08,4.7323541533534265e+08,4.7203186532430816e+08,4.7082831531327367e+08,4.6962476530223906e+08,4.6842121529120445e+08,4.6721766528016984e+08,4.6601411526913536e+08,4.6481056525810069e+08,4.6360701524706614e+08,4.6240346523603165e+08,4.6119991522499704e+08,4.5999636521396255e+08,4.5879281520292795e+08,4.5758926519189328e+08,4.5638571518085873e+08,4.5518216516982418e+08,4.5397861515878940e+08,4.5277506514775503e+08,4.5157151513672042e+08,4.5036796512568593e+08,4.4916441511465120e+08,4.4796086510361671e+08,4.4675731509258223e+08,4.4555376508154756e+08,4.4435021507051301e+08,4.4314666505947852e+08,4.4194311504844391e+08,4.4073956503740931e+08,4.3953601502637482e+08,4.3833246501534009e+08,4.3712891500430560e+08,4.3592536499327099e+08,4.3472181498223650e+08,4.3351826497120190e+08,4.3231471496016741e+08,4.3111116494913280e+08,4.2990761493809819e+08,4.2870406492706358e+08,4.2750051491602904e+08,4.2629696490499443e+08,4.2509341489395988e+08,4.2388986488292533e+08,4.2268631487189078e+08,4.2148276486085606e+08,4.2027921484982157e+08,4.1907566483878708e+08,4.1787211482775235e+08,4.1666856481671786e+08,4.1546501480568337e+08
4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775746e+08,4.8767801546775752e+08,4.8655175765926647e+08,4.8526449651229632e+08,4.8406736543465388e+08,4.8286381542361939e+08,4.8166026541258466e+08,4.8045671540155011e+08,4.7925316539051557e+08,4.7804961537948102e+08,4.7684606536844647e+08,4.7564251535741186e+08,4.7443896534637737e+08,4.7323541533534265e+08,4.7203186532430816e+08,4.7082831531327367e+08,4.6962476530223906e+08,4.6842121529120445e+08,4.6721766528016984e+08,4.6601411526913536e+08,4.6481056525810069e+08,4.6360701524706614e+08,4.6240346523603165e+08,4.6119991522499704e+08,4.5999636521396255e+08,4.5879281520292795e+08,4.5758926519189328e+08,4.5638571518085873e+08,4.5518216516982418e+08,4.5397861515878940e+08,4.5277506514775503e+08,4.5157151513672042e+08,4.5036796512568593e+08,4.4916441511465120e+08,4.4796086510361671e+08,4.4675731509258223e+08,4.4555376508154756e+08,4.4435021507051301e+08,4.4314666505947852e+08,4.4194311504844391e+08,4.4073956503740931e+08,4.3953601502637482e+08,4.3833246501534009e+08,4.3712891500430560e+08,4.3592536499327099e+08,4.3472181498223650e+08,4.3351826497120190e+08,4.3231471496016741e+08,4.3111116494913280e+08,4.2990761493809819e+08,4.2870406492706358e+08,4.2750051491602904e+08,4.2629696490499443e+08,4.2509341489395988e+08,4.2388986488292533e+08,4.2268631487189078e+08,4.2148276486085606e+08,4.2027921484982157e+08,4.1907566483878708e+08,4.1787211482775235e+08,4.1666856481671786e+08,4.1546501480568337e+08
4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775746e+08,4.8767801546775752e+08,4.8655175765926647e+08,4.8526449651229632e+08,4.8406736543465388e+08,4.8286381542361939e+08,4.8166026541258466e+08,4.8045671540155011e+08,4.7925316539051557e+08,4.7804961537948102e+08,4.7684606536844647e+08,4.7564251535741186e+08,4.7443896534637737e+08,4.7323541533534265e+08,4.7203186532430816e+08,4.7082831531327367e+08,4.6962476530223906e+08,4.6842121529120445e+08,4.6721766528016984e+08,4.6601411526913536e+08,4.6481056525810069e+08,4.6360701524706614e+08,4.6240346523603165e+08,4.6119991522499704e+08,4.5999636521396255e+08,4.5879281520292795e+08,4.5758926519189328e+08,4.5638571518085873e+08,4.5518216516982418e+08,4.5397861515878940e+08,4.5277506514775503e+08,4.5157151513672042e+08,4.5036796512568593e+08,4.4916441511465120e+08,4.4796086510361671e+08,4.4675731509258223e+08,4.4555376508154756e+08,4.4435021507051301e+08,4.4314666505947852e+08,4.4194311504844391e+08,4.4073956503740931e+08,4.3953601502637482e+08,4.3833246501534009e+08,4.3712891500430560e+08,4.3592536499327099e+08,4.3472181498223650e+08,4.3351826497120190e+08,4.3231471496016741e+08,4.3111116494913280e+08,4.2990761493809819e+08,4.2870406492706358e+08,4.2750051491602904e+08,4.2629696490499443e+08,4.2509341489395988e+08,4.2388986488292533e+08,4.2268631487189078e+08,4.2148276486085606e+08,4.2027921484982157e+08,4.1907566483878708e+08,4.1787211482775235e+08,4.1666856481671786e+08,4.1546501480568337e+08
4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775746e+08,4.8767801546775752e+08,4.8655175765926647e+08,4.8526449651229632e+08,4.8406736543465388e+08,4.8286381542361939e+08,4.8166026541258466e+08,4.8045671540155011e+08,4.7925316539051557e+08,4.7804961537948102e+08,4.7684606536844647e+08,4.7564251535741186e+08,4.7443896534637737e+08,4.7323541533534265e+08,4.7203186532430816e+08,4.7082831531327367e+08,4.6962476530223906e+08,4.6842121529120445e+08,4.6721766528016984e+08,4.6601411526913536e+08,4.6481056525810069e+08,4.6360701524706614e+08,4.6240346523603165e+08,4.6119991522499704e+08,4.5999636521396255e+08,4.5879281520292795e+08,4.5758926519189328e+08,4.5638571518085873e+08,4.5518216516982418e+08,4.5397861515878940e+08,4.5277506514775503e+08,4.5157151513672042e+08,4.5036796512568593e+08,4.4916441511465120e+08,4.4796086510361671e+08,4.4675731509258223e+08,4.4555376508154756e+08,4.4435021507051301e+08,4.4314666505947852e+08,4.4194311504844391e+08,4.4073956503740931e+08,4.3953601502637482e+08,4.3833246501534009e+08,4.3712891500430560e+08,4.3592536499327099e+08,4.3472181498223650e+08,4.3351826497120190e+08,4.3231471496016741e+08,4.3111116494913280e+08,4.2990761493809819e+08,4.2870406492706358e+08,4.2750051491602904e+08,4.2629696490499443e+08,4.2509341489395988e+08,4.2388986488292533e+08,4.2268631487189078e+08,4.2148276486085606e+08,4.2027921484982157e+08,4.1907566483878708e+08,4.1787211482775235e+08,4.1666856481671786e+08,4.1546501480568337e+08
4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775746e+08,4.8767801546775752e+08,4.8655175765926647e+08,4.8526449651229632e+08,4.8406736543465388e+08,4.8286381542361939e+08,4.8166026541258466e+08,4.8045671540155011e+08,4.7925316539051557e+08,4.7804961537948102e+08,4.7684606536844647e+08,4.7564251535741186e+08,4.7443896534637737e+08,4.7323541533534265e+08,4.7203186532430816e+08,4.7082831531327367e+08,4.6962476530223906e+08,4.6842121529120445e+08,4.6721766528016984e+08,4.6601411526913536e+08,4.6481056525810069e+08,4.6360701524706614e+08,4.6240346523603165e+08,4.6119991522499704e+08,4.5999636521396255e+08,4.5879281520292795e+08,4.5758926519189328e+08,4.5638571518085873e+08,4.5518216516982418e+08,4.5397861515878940e+08,4.5277506514775503e+08,4.5157151513672042e+08,4.5036796512568593e+08,4.4916441511465120e+08,4.4796086510361671e+08,4.4675731509258223e+08,4.4555376508154756e+08,4.4435021507051301e+08,4.4314666505947852e+08,4.4194311504844391e+08,4.4073956503740931e+08,4.3953601502637482e+08,4.3833246501534009e+08,4.3712891500430560e+08,4.3592536499327099e+08,4.3472181498223650e+08,4.3351826497120190e+08,4.3231471496016741e+08,4.3111116494913280e+08,4.2990761493809819e+08,4.2870406492706358e+08,4.2750051491602904e+08,4.2629696490499443e+08,4.2509341489395988e+08,4.2388986488292533e+08,4.2268631487189078e+08,4.2148276486085606e+08,4.2027921484982157e+08,4.1907566483878708e+08,4.1787211482775235e+08,4.1666856481671786e+08,4.1546501480568337e+08
4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775746e+08,4.8767801546775752e+08,4.8655175765926647e+08,4.8526449651229632e+08,4.8406736543465388e+08,4.8286381542361939e+08,4.8166026541258466e+08,4.8045671540155011e+08,4.7925316539051557e+08,4.7804961537948102e+08,4.7684606536844647e+08,4.7564251535741186e+08,4.7443896534637737e+08,4.7323541533534265e+08,4.7203186532430816e+08,4.7082831531327367e+08,4.6962476530223906e+08,4.6842121529120445e+08,4.6721766528016984e+08,4.6601411526913536e+08,4.6481056525810069e+08,4.6360701524706614e+08,4.6240346523603165e+08,4.6119991522499704e+08,4.5999636521396255e+08,4.5879281520292795e+08,4.5758926519189328e+08,4.5638571518085873e+08,4.5518216516982418e+08,4.5397861515878940e+08,4.5277506514775503e+08,4.5157151513672042e+08,4.5036796512568593e+08,4.4916441511465120e+08,4.4796086510361671e+08,4.4675731509258223e+08,4.4555376508154756e+08,4.4435021507051301e+08,4.4314666505947852e+08,4.4194311504844391e+08,4.4073956503740931e+08,4.3953601502637482e+08,4.3833246501534009e+08,4.3712891500430560e+08,4.3592536499327099e+08,4.3472181498223650e+08,4.3351826497120190e+08,4.3231471496016741e+08,4.3111116494913280e+08,4.2990761493809819e+08,4.2870406492706358e+08,4.2750051491602904e+08,4.2629696490499443e+08,4.2509341489395988e+08,4.2388986488292533e+08,4.2268631487189078e+08,4.2148276486085606e+08,4.2027921484982157e+08,4.1907566483878708e+08,4.1787211482775235e+08,4.1666856481671786e+08,4.1546501480568337e+08
4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775746e+08,4.8767801546775752e+08,4.8655175765926647e+08,4.8526449651229632e+08,4.8406736543465388e+08,4.8286381542361939e+08,4.8166026541258466e+08,4.8045671540155011e+08,4.7925316539051557e+08,4.7804961537948102e+08,4.7684606536844647e+08,4.7564251535741186e+08,4.7443896534637737e+08,4.7323541533534265e+08,4.7203186532430816e+08,4.7082831531327367e+08,4.6962476530223906e+08,4.6842121529120445e+08,4.6721766528016984e+08,4.6601411526913536e+08,4.6481056525810069e+08,4.6360701524706614e+08,4.6240346523603165e+08,4.6119991522499704e+08,4.5999636521396255e+08,4.5879281520292795e+08,4.5758926519189328e+08,4.5638571518085873e+08,4.5518216516982418e+08,4.5397861515878940e+08,4.5277506514775503e+08,4.5157151513672042e+08,4.5036796512568593e+08,4.4916441511465120e+08,4.4796086510361671e+08,4.4675731509258223e+08,4.4555376508154756e+08,4.4435021507051301e+08,4.4314666505947852e+08,4.4194311504844391e+08,4.4073956503740931e+08,4.3953601502637482e+08,4.3833246501534009e+08,4.3712891500430560e+08,4.3592536499327099e+08,4.3472181498223650e+08,4.3351826497120190e+08,4.3231471496016741e+08,4.3111116494913280e+08,4.2990761493809819e+08,4.2870406492706358e+08,4.2750051491602904e+08,4.2629696490499443e+08,4.2509341489395988e+08,4.2388986488292533e+08,4.2268631487189078e+08,4.2148276486085606e+08,4.2027921484982157e+08,4.1907566483878708e+08,4.1787211482775235e+08,4.1666856481671786e+08,4.1546501480568337e+08
4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775746e+08,4.8767801546775752e+08,4.8655175765926647e+08,4.8526449651229632e+08,4.8406736543465388e+08,4.8286381542361939e+08,4.8166026541258466e+08,4.8045671540155011e+08,4.7925316539051557e+08,4.7804961537948102e+08,4.7684606536844647e+08,4.7564251535741186e+08,4.7443896534637737e+08,4.7323541533534265e+08,4.7203186532430816e+08,4.7082831531327367e+08,4.6962476530223906e+08,4.6842121529120445e+08,4.6721766528016984e+08,4.6601411526913536e+08,4.6481056525810069e+08,4.6360701524706614e+08,4.6240346523603165e+08,4.6119991522499704e+08,4.5999636521396255e+08,4.5879281520292795e+08,4.5758926519189328e+08,4.5638571518085873e+08,4.5518216516982418e+08,4.5397861515878940e+08,4.5277506514775503e+08,4.5157151513672042e+08,4.5036796512568593e+08,4.4916441511465120e+08,4.4796086510361671e+08,4.4675731509258223e+08,4.4555376508154756e+08,4.4435021507051301e+08,4.4314666505947852e+08,4.4194311504844391e+08,4.4073956503740931e+08,4.3953601502637482e+08,4.3833246501534009e+08,4.3712891500430560e+08,4.3592536499327099e+08,4.3472181498223650e+08,4.3351826497120190e+08,4.3231471496016741e+08,4.3111116494913280e+08,4.2990761493809819e+08,4.2870406492706358e+08,4.2750051491602904e+08,4.2629696490499443e+08,4.2509341489395988e+08,4.2388986488292533e+08,4.2268631487189078e+08,4.2148276486085606e+08,4.2027921484982157e+08,4.1907566483878708e+08,4.1787211482775235e+08,4.1666856481671786e+08,4.1546501480568337e+08
4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775746e+08,4.8767801546775752e+08,4.8655175765926647e+08,4.8526449651229632e+08,4.8406736543465388e+08,4.8286381542361939e+08,4.8166026541258466e+08,4.8045671540155011e+08,4.7925316539051557e+08,4.7804961537948102e+08,4.7684606536844647e+08,4.7564251535741186e+08,4.7443896534637737e+08,4.7323541533534265e+08,4.7203186532430816e+08,4.7082831531327367e+08,4.6962476530223906e+08,4.6842121529120445e+08,4.6721766528016984e+08,4.6601411526913536e+08,4.6481056525810069e+08,4.6360701524706614e+08,4.6240346523603165e+08,4.6119991522499704e+08,4.5999636521396255e+08,4.5879281520292795e+08,4.5758926519189328e+08,4.5638571518085873e+08,4.5518216516982418e+08,4.5397861515878940e+08,4.5277506514775503e+08,4.5157151513672042e+08,4.5036796512568593e+08,4.4916441511465120e+08,4.4796086510361671e+08,4.4675731509258223e+08,4.4555376508154756e+08,4.4435021507051301e+08,4.4314666505947852e+08,4.4194311504844391e+08,4.4073956503740931e+08,4.3953601502637482e+08,4.3833246501534009e+08,4.3712891500430560e+08,4.3592536499327099e+08,4.3472181498223650e+08,4.3351826497120190e+08,4.3231471496016741e+08,4.3111116494913280e+08,4.2990761493809819e+08,4.2870406492706358e+08,4.2750051491602904e+08,4.2629696490499443e+08,4.2509341489395988e+08,4.2388986488292533e+08,4.2268631487189078e+08,4.2148276486085606e+08,4.2027921484982157e+08,4.1907566483878708e+08,4.1787211482775235e+08,4.1666856481671786e+08,4.1546501480568337e+08
4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775746e+08,4.8767801546775752e+08,4.8655175765926647e+08,4.8526449651229632e+08,4.8406736543465388e+08,4.8286381542361939e+08,4.8166026541258466e+08,4.8045671540155011e+08,4.7925316539051557e+08,4.7804961537948102e+08,4.7684606536844647e+08,4.7564251535741186e+08,4.7443896534637737e+08,4.7323541533534265e+08,4.7203186532430816e+08,4.7082831531327367e+08,4.6962476530223906e+08,4.6842121529120445e+08,4.6721766528016984e+08,4.6601411526913536e+08,4.6481056525810069e+08,4.6360701524706614e+08,4.6240346523603165e+08,4.6119991522499704e+08,4.5999636521396255e+08,4.5879281520292795e+08,4.5758926519189328e+08,4.5638571518085873e+08,4.5518216516982418e+08,4.5397861515878940e+08,4.5277506514775503e+08,4.5157151513672042e+08,4.5036796512568593e+08,4.4916441511465120e+08,4.4796086510361671e+08,4.4675731509258223e+08,4.4555376508154756e+08,4.4435021507051301e+08,4.4314666505947852e+08,4.4194311504844391e+08,4.4073956503740931e+08,4.3953601502637482e+08,4.3833246501534009e+08,4.3712891500430560e+08,4.3592536499327099e+08,4.3472181498223650e+08,4.3351826497120190e+08,4.3231471496016741e+08,4.3111116494913280e+08,4.2990761493809819e+08,4.2870406492706358e+08,4.2750051491602904e+08,4.2629696490499443e+08,4.2509341489395988e+08,4.2388986488292533e+08,4.2268631487189078e+08,4.2148276486085606e+08,4.2027921484982157e+08,4.1907566483878708e+08,4.1787211482775235e+08,4.1666856481671786e+08,4.1546501480568337e+08
4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775746e+08,4.8767801546775752e+08,4.8655175765926647e+08,4.8526449651229632e+08,4.8406736543465388e+08,4.8286381542361939e+08,4.8166026541258466e+08,4.8045671540155011e+08,4.7925316539051557e+08,4.7804961537948102e+08,4.7684606536844647e+08,4.7564251535741186e+08,4.7443896534637737e+08,4.7323541533534265e+08,4.7203186532430816e+08,4.7082831531327367e+08,4.6962476530223906e+08,4.6842121529120445e+08,4.6721766528016984e+08,4.6601411526913536e+08,4.6481056525810069e+08,4.6360701524706614e+08,4.6240346523603165e+08,4.6119991522499704e+08,4.5999636521396255e+08,4.5879281520292795e+08,4.5758926519189328e+08,4.5638571518085873e+08,4.5518216516982418e+08,4.5397861515878940e+08,4.5277506514775503e+08,4.5157151513672042e+08,4.5036796512568593e+08,4.4916441511465120e+08,4.4796086510361671e+08,4.4675731509258223e+08,4.4555376508154756e+08,4.4435021507051301e+08,4.4314666505947852e+08,4.4194311504844391e+08,4.4073956503740931e+08,4.3953601502637482e+08,4.3833246501534009e+08,4.3712891500430560e+08,4.3592536499327099e+08,4.3472181498223650e+08,4.3351826497120190e+08,4.3231471496016741e+08,4.3111116494913280e+08,4.2990761493809819e+08,4.2870406492706358e+08,4.2750051491602904e+08,4.2629696490499443e+08,4.2509341489395988e+08,4.2388986488292533e+08,4.2268631487189078e+08,4.2148276486085606e+08,4.2027921484982157e+08,4.1907566483878708e+08,4.1787211482775235e+08,4.1666856481671786e+08,4.1546501480568337e+08
4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775758e+08,4.8767801546775746e+08,4.8767801546775752e+08,4.8655175765926647e+08,4.8526449651229632e+08,4.8406736543465388e+08,4.8286381542361939e+08,4.8166026541258466e+08,4.8045671540155011e+08,4.7925316539051557e+08,4.7804961537948102e+08,4.7684606536844647e+08,4.7564251535741186e+08,4.7443896534637737e+08,4.7323541533534265e+08,4.7203186532430816e+08,4.7082831531327367e+08,4.6962476530223906e+08,4.6842121529120445e+08,4.6721766528016984e+08,4.6601411526913536e+08,4.6481056525810069e+08,4.6360701524706614e+08,4.6240346523603165e+08,4.6119991522499704e+08,4.5999636521396255e+08,4.5879281520292795e+08,4.5758926519189328e+08,4.5638571518085873e+08,4.5518216516982418e+08,4.5397861515878940e+08,4.5277506514775503e+08,4.5157151513672042e+08,4.5036796512568593e+08,4.4916441511465120e+08,4.4796086510361671e+08,4.4675731509258223e+08,4.4555376508154756e+08,4.4435021507051301e+08,4.4314666505947852e+08,4.4194311504844391e+08,4.4073956503740931e+08,4.3953601502637482e+08,4.3833246501534009e+08,4.3712891500430560e+08,4.3592536499327099e+08,4.3472181498223650e+08,4.3351826497120190e+08,4.3231471496016741e+08,4.3111116494913280e+08,4.2990761493809819e+08,4.2870406492706358e+08,4.2750051491602904e+08,4.2629696490499443e+08,4.2509341489395988e+08,4.2388986488292533e+08,4.2268631487189078e+08,4.2148276486085606e+08,4.2027921484982157e+08,4.1907566483878708e+08,4.1787211482775235e+08,4.1666856481671786e+08,4.1546501480568337e+08
